"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","ros_square_footage","qty_allocation","tribal_type","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","ros_physical_address_2","original_allocation","count_ros","cat1_discount_by_ros_estimated","cat2_discount_by_ros","MOST_RECENT_PLS","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","download_speed_mbps","upload_speed_mbps","speed_tier","gigabit_binary","POPU_LSA","LOCALE_ADD","LOCALE","LOCALE_ADD_DESCR","LOCALE_TOP_LEVEL_DESCR","speed_benchmark","pop_category"
"1130",121761,"ME0190",2,"carver memorial library","library","Yes","main branch, public library","Active","Union Street","Searsport","ME",4974,NA,"Waldo",44.4607243,-68.9204718,"Congressional District 2","Rural",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009528,2299009528.013,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,2000,1,NA,NA,NA,NA,4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",2634,NA,42,"Rural Distant","Rural","benchmark met","under50"
"1131",121763,"ME0195",2,"skowhegan free public library","library","Yes","main branch, public library","Active","9 Elm Street","Skowhegan","ME",4976,1201,"Somerset",44.7661209,-69.7206595,"Congressional District 2","Rural",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009528,2299009528.039,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,4059,1,NA,NA,NA,NA,4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",8238,NA,33,"Town Remote","Town","benchmark met","under50"
"1132",143436,"NV0007",2,"elko county library","library","No","main branch, public library","Active","720 Court St","Elko","NV",89801,3331,"Elko",40.8349679,-115.7614951,"Congressional District 2","Rural",NA,NA,NA,NA,17019238,"Elko-Eureka County Library System","library system","720 Court Street","Elko","NV",89801,"Congressional District 2",2022,221029854,2299042752,2299042752.001,"In-Window","Committed","Funded","FCDL Issued","Wanrack LLC",143037316,"Category1","Data Transmission and/or Internet Access","Fiber","Lit Fiber (with Special Construction)",1,"Gbps",1,"Gbps",0,0,0,1,0,12,0,42548,0,42548,1,42548,42548,0.8,34038.4,8509.6,17500,NA,NA,"Lit Fiber","Special Construction",NA,42548,1,34038.4,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","No",1000,1000,"gigabit","gigabit",63180,NA,33,"Town Remote","Town","benchmark met","over50"
"1133",143436,"NV0007",2,"elko county library","library","No","main branch, public library","Active","720 Court St","Elko","NV",89801,3331,"Elko",40.8349679,-115.7614951,"Congressional District 2","Rural",NA,NA,NA,NA,17019238,"Elko-Eureka County Library System","library system","720 Court Street","Elko","NV",89801,"Congressional District 2",2022,221029854,2299043460,2299043460.001,"In-Window","Committed","Funded","FCDL Issued","Wanrack LLC",143037316,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",198,0,198,1,198,12,2376,0,0,0,0,0,2376,0.7,1663.2,712.8,17500,1,NA,NA,NA,NA,2376,1,1663.2,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","Yes",1000,1000,"gigabit","gigabit",63180,NA,33,"Town Remote","Town","benchmark met","over50"
"1134",16079601,"ME0174",2,"portland public library","library","No","main branch, public library","Active","5 Monument Sq","Portland","ME",4101,4017,"Cumberland",43.657677,-70.258547,"Congressional District 1","Urban",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009528,2299009528.072,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,80000,1,NA,NA,NA,NA,4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",66803,NA,13,"City Small","City","benchmark met","over50"
"1135",16080359,"ME0290",2,"lyman community library","library","Yes","main branch, public library","Active","10 John St","Lyman","ME",4002,NA,"York",43.5061954,-70.5900966,"Congressional District 1","Rural",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009528,2299009528.022,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,6600,1,NA,NA,NA,NA,4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",6643,NA,41,"Rural Fringe","Rural","benchmark met","under50"
"1136",164023,"ME0061",2,"town of danforth library","library","Yes","public library","Active","Depot Street","Danforth","ME",4424,NA,NA,45.652935,-67.866613,"Congressional District 2","Rural",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009528,2299009528.045,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,600,1,NA,NA,NA,NA,4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",584,NA,43,"Rural Remote","Rural","benchmark met","under50"
"1137",17019522,"NV0007",11,"carlin branch library","library","No","public library","Active","330 Memory Lane","Carlin","NV",89822,NA,"Elko",40.7178489,-116.11635,"Congressional District 2","Rural",NA,NA,NA,NA,17019238,"Elko-Eureka County Library System","library system","720 Court Street","Elko","NV",89801,"Congressional District 2",2022,221028032,2299039908,2299039908.001,"In-Window","Committed","Funded","FCDL Issued","Satview Broadband LTD",143050937,"Category1","Data Transmission and/or Internet Access","Fiber","Lit Fiber (with Special Construction)",100,"Mbps",100,"Mbps",0,0,0,1,0,12,0,124902,0,124902,1,124902,124902,0.8,99921.6,24980.4,2400,1,NA,"Lit Fiber","Special Construction",NA,124902,1,99921.6,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","No",100,100,"served_not_gigabit","not_gigabit",63180,NA,43,"Rural Remote","Rural","benchmark not met","over50"
"1138",17019523,"NV0007",12,"crescent valley branch library","library","No","public library","Active","5045 Tenabo","Beowawe","NV",89821,NA,"Elko",40.4122853,-116.5833662,"Congressional District 2","Rural",NA,NA,NA,NA,17019238,"Elko-Eureka County Library System","library system","720 Court Street","Elko","NV",89801,"Congressional District 2",2022,221027859,2299039479,2299039479.001,"In-Window","Committed","Funded","FCDL Issued","Commnet Wireless, LLC",143044019,"Category1","Data Transmission and/or Internet Access","Fiber","Lit Fiber (with Special Construction)",250,"Mbps",250,"Mbps",0,0,0,1,0,12,0,45000,0,45000,1,45000,45000,0.8,36000,9000,588,1,NA,"Lit Fiber","Special Construction",NA,45000,1,36000,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","No","No",250,250,"served_not_gigabit","not_gigabit",63180,NA,43,"Rural Remote","Rural","benchmark not met","over50"
"1139",17019546,"ME0319",1,"franklin library","library","Yes","public library","Active","13 Main Street","Franklin","ME",4634,NA,NA,44.5873056,-68.2317784,"Congressional District 2","Rural",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009529,2299009529.002,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,888,1,NA,NA,NA,NA,4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",1567,NA,42,"Rural Distant","Rural","benchmark met","under50"
"1140",202842,"ME0239",2,"milbridge public library","library","Yes","main branch, public library","Active","P.O. Box 128","Milbridge","ME",4658,NA,NA,44.5319255,-67.8433182,"Congressional District 2","Rural",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009528,2299009528.028,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,340,1,NA,NA,NA,NA,4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",1301,NA,43,"Rural Remote","Rural","benchmark met","under50"
"1141",205852,"ME0267",2,"lincoln memorial library","library","Yes","public library","Active","P.O. Box 53, 13 King Street","Dennysville","ME",4628,NA,"Washington",44.885809,-67.315927,"Congressional District 2","Rural",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009528,2299009528.02,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,625,1,NA,NA,NA,NA,4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",1027,NA,43,"Rural Remote","Rural","benchmark met","under50"
"1142",223884,"ME0205",2,"henry d. moore library","library","Yes","public library","Active","22 Village Road","Steuben","ME",4680,NA,NA,44.5106458,-67.9620238,"Congressional District 2","Rural",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009528,2299009528.018,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,2500,1,NA,NA,NA,NA,4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",1148,NA,43,"Rural Remote","Rural","benchmark met","under50"
"1143",224743,"ME0174",8,"burbank branch library","library","No","public library","Active","377 Stevens Avenue","Portland","ME",4103,2606,NA,43.67144,-70.294696,"Congressional District 1","Urban",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009529,2299009529.008,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,3500,1,NA,NA,NA,NA,4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",66803,NA,13,"City Small","City","benchmark met","over50"
"1144",224744,"ME0176",2,"princeton public library","library","Yes","main branch, public library","Active","Po Box 408","Princeton","ME",4668,408,NA,45.2244323,-67.5758931,"Congressional District 2","Rural",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009528,2299009528.034,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,1024,1,NA,NA,NA,"Main Street",4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",799,NA,43,"Rural Remote","Rural","benchmark met","under50"
"1145",224752,"ME0282",2,"waterford library assn","library","Yes","public library","Active","Po Box 176, 663 Waterford Road","Waterford","ME",4088,NA,"Oxford",44.163907,-70.716406,"Congressional District 2","Rural",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009528,2299009528.049,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,1448,1,NA,NA,NA,NA,4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",1602,NA,42,"Rural Distant","Rural","benchmark met","under50"
"1146",224771,"ME0032",2,"brownville public library","library","Yes","public library","Active","Po Box 687","Brownville","ME",4414,687,NA,45.400496,-69.057933,"Congressional District 2","Rural",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009528,2299009528.007,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,400,1,NA,NA,NA,NA,4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",1197,NA,43,"Rural Remote","Rural","benchmark met","under50"
"1147",224773,"ME0038",2,"calais free library","library","Yes","main branch, public library","Active","Union Street","Calais","ME",4619,1898,NA,45.187199,-67.2863687,"Congressional District 2","Rural",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009528,2299009528.009,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,4680,1,NA,NA,NA,NA,4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",3026,NA,33,"Town Remote","Town","benchmark met","under50"
"1148",224778,"ME0257",2,"brown memorial library","library","Yes","main branch, public library","Active","Po Box 146","China","ME",4926,146,NA,44.4806797,-69.5143205,"Congressional District 1","Rural",NA,NA,NA,NA,16055092,"Networkmaine","consortium","5752 Neville Hall","Orono","ME",4469,"Congressional District 2",2022,221006518,2299009529,2299009529.001,"In-Window","Committed","Funded","FCDL Issued","TVC Albany, Inc",143026172,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",1000,"Mbps",1000,"Mbps",350,0,350,1,350,12,4200,0,0,0,0,0,4200,0.7,2940,1260,2732,1,NA,NA,NA,"Main Street",4200,1,2940,NA,2020,"Data connection(s) for an applicant’s hub site to an Internet Service Provider or state/regional network where Internet access service is billed separately","Current","Yes","No",1000,1000,"gigabit","gigabit",4339,NA,42,"Rural Distant","Rural","benchmark met","under50"
