"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","ros_square_footage","qty_allocation","tribal_type","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","ros_physical_address_2","original_allocation","count_ros","cat1_discount_by_ros_estimated","cat2_discount_by_ros","MOST_RECENT_PLS","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","download_speed_mbps","upload_speed_mbps","speed_tier","gigabit_binary","POPU_LSA","LOCALE_ADD","LOCALE","LOCALE_ADD_DESCR","LOCALE_TOP_LEVEL_DESCR","speed_benchmark","pop_category"
"125",143638,"CA0038",2,"escondido public library system","library","Yes","main branch, public library","Active","239 S Kalmia St","Escondido","CA",92025,4224,"San Diego",33.1209598,-117.0793193,"Congressional District 50","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,40000,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",153008,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"126",143671,"CA0160",2,"coronado public library","library","Yes","main branch, public library","Active","640 Orange Ave","Coronado","CA",92118,2232,"San Diego",32.6911545,-117.1775403,"Congressional District 52","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,40000,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",21381,NA,21,"Suburban Large","Suburban","benchmark not met","under50"
"127",143677,"CA0167",2,"banning public library","library","Yes","main branch, public library","Active","21 W Nicolet St","Banning","CA",92220,4607,"Riverside",33.9289207,-116.8770221,"Congressional District 36","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048221,2299048221.001,"In-Window","Committed","Funded","FCDL Issued","CITIZENS TELECOMM CO OF CA",143002646,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",36.65,0,36.65,20,733,12,8796,0,0,0,0,0,8796,0.74,6509.04,2286.96,9583,NA,NA,NA,NA,NA,488.67,18,361.613333333333,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",32631,NA,21,"Suburban Large","Suburban","benchmark not met","under50"
"128",143790,"CA0041",2,"fullerton public library","library","No","main branch, public library","Active","353 W Commonwealth Ave","Fullerton","CA",92832,1710,"Orange",33.870888,-117.930871,"Congressional District 39","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,62553,NA,NA,NA,NA,NA,305.52,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",141863,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"129",143814,"CA0087",2,"oxnard public library","library","No","main branch, public library","Active","251 S A St","Oxnard","CA",93030,5742,"Ventura",34.2009523,-119.1789369,"Congressional District 26","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048221,2299048221.001,"In-Window","Committed","Funded","FCDL Issued","CITIZENS TELECOMM CO OF CA",143002646,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",36.65,0,36.65,20,733,12,8796,0,0,0,0,0,8796,0.74,6509.04,2286.96,72000,NA,NA,NA,NA,NA,488.67,18,361.613333333333,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",206352,NA,12,"City Midsize","City","benchmark not met","over50"
"130",144076,"CA0040",2,"fresno county free library","library","No","main branch, public library","Active","2420 Mariposa St","Fresno","CA",93721,2204,"Fresno",36.737717,-119.785964,"Congressional District 16","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,82716,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",998860,NA,11,"City Large","City","benchmark not met","over50"
"131",144123,"CA0067",2,"menlo park public library","library","No","public library","Active","800 Alma St","Menlo Park","CA",94025,3445,"San Mateo",37.453363,-122.179255,"Congressional District 18","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,NA,NA,NA,NA,NA,NA,305.52,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",35254,NA,21,"Suburban Large","Suburban","benchmark not met","under50"
"132",144130,"CA0076",2,"mountain view public library","library","Yes","main branch, public library","Active","585 Franklin St","Mountain View","CA",94041,1906,"Santa Clara",37.3903309,-122.0836274,"Congressional District 18","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,1000,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",82272,NA,13,"City Small","City","benchmark not met","over50"
"133",144149,"CA0143",2,"sunnyvale public library","library","Yes","main branch, public library","Active","665 W Olive Ave","Sunnyvale","CA",94086,NA,"Santa Clara",37.3716412,-122.0392032,"Congressional District 17","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,0,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",156503,NA,12,"City Midsize","City","benchmark not met","over50"
"134",144165,"CA0120",999,"san mateo county library","library","No","main branch, public library","Active","25 Tower Rd","San Mateo","CA",94402,4000,"San Mateo",37.51215,-122.333451,"Congressional District 14","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,NA,NA,NA,NA,NA,NA,305.52,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",284138,21,NA,"Suburban Large","Suburban","benchmark not met","over50"
"135",144218,"CA0141",2,"st helena public library","library","Yes","main branch, public library","Active","1492 Library Ln","Saint Helena","CA",94574,1143,"Napa",38.5078524,-122.4696095,"Congressional District 5","Rural",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,18335,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",6073,NA,31,"Town Fringe","Town","benchmark not met","under50"
"136",144625,"CA0159",2,"yuba county public library","library","Yes","main branch, public library","Active","303 2nd St","Marysville","CA",95901,6011,"Yuba",39.137552,-121.587559,"Congressional District 3","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,25000,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",78887,NA,22,"Suburban Midsize","Suburban","benchmark not met","over50"
"137",144663,"CA0086",2,"orland free library","library","Yes","main branch, public library","Active","333 Mill St","Orland","CA",95963,1717,"Glenn",39.7448705,-122.1936125,"Congressional District 3","Rural",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,5160,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",15757,NA,32,"Town Distant","Town","benchmark not met","under50"
"138",16020860,"CA0063",70,"mid-valley regional library","library","No","public library","Active","16244 Nordhoff St","North Hills","CA",91343,NA,"Los Angeles",34.235457,-118.486662,"Congressional District 29","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,27981,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",4010684,NA,11,"City Large","City","benchmark not met","over50"
"139",16061773,"CA0079",6,"madelyn helling branch","library","No","main branch, public library","Active","980 Helling Way Government Cen","Nevada City","CA",95959,NA,"Nevada",39.2697728,-121.024032,"Congressional District 1","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,17000,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",98114,NA,32,"Town Distant","Town","benchmark not met","over50"
"140",16063130,"CA0210",2,"old town newhall library","library","No","public library","Active","24500 Main Street","Santa Clarita","CA",91321,NA,"Los Angeles",34.3816582,-118.5301861,"Congressional District 25","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048153,2299048153.001,"In-Window","Committed","Funded","FCDL Issued","Pacific Bell Telephone Company",143002665,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",19.75,0,19.75,70,1382.5,12,16590,33.61,0,33.61,70,2352.7,18942.7,0.74,14017.598,4925.1,30000,NA,NA,NA,NA,NA,305.53,62,226.090290322581,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",221932,NA,21,"Suburban Large","Suburban","benchmark not met","over50"
"141",16064017,"CA0209",1,"camarillo public library","library","No","main branch, public library","Active","4101 Las Posas Road","Camarillo","CA",93010,NA,"Ventura",34.2432242,-119.0139329,"Congressional District 26","Urban",NA,NA,NA,NA,225495,"Cenic-Corporation For Education Network Initiatives In California","consortium","16700 Valley View Avenue, Suite 400","La Mirada","CA",90638,"Congressional District 38",2022,221032765,2299048221,2299048221.001,"In-Window","Committed","Funded","FCDL Issued","CITIZENS TELECOMM CO OF CA",143002646,"Category1","Data Transmission and/or Internet Access","Copper","Cable Modem",1,"Mbps",1,"Mbps",36.65,0,36.65,20,733,12,8796,0,0,0,0,0,8796,0.74,6509.04,2286.96,65000,NA,NA,NA,NA,NA,488.67,18,361.613333333333,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","No",1,1,"unserved","not_gigabit",70261,NA,13,"City Small","City","benchmark not met","over50"
