"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","original_allocation","qty_allocation","ros_square_footage","tribal_type","ros_physical_address_2","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","count_ros","cat1_discount_by_ros_estimated","POPU_LSA","LOCALE","LOCALE_DESCR","LOCALE_TOP_LEVEL_DESCR","download_speed_mbps","upload_speed_mbps","fcc_speed_benchmark","pop_category","symmetrical_gig","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","how_many_rows_per_lib","how_many_rows_per_lib_2","how_many_rows_per_lib_3","function_rank","how_many_rows_per_lib_4"
"215",84650,"OK0093",21,"zarrow  regional library","library","No","public library","Active","2224 W 51st Street","Tulsa","OK",74107,"7748","Tulsa","36.089484","-96.017744","Congressional District 1","Urban","NA","NA","NA","NA",140118,"Tulsa City-County Library Sys","library system","400 Civic Ctr","Tulsa","OK",74103,"Congressional District 1",2022,221026086,2299036622,2299036622.001,"In-Window","Committed","Funded","FCDL Issued","Cox Oklahoma Telcom, LLC",143005575,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","1980","0","1980","1","1980","12","23760","0","0","0","0","0","23760","0.9","21384","2376","950.4","1","15051","NA","NA","NA","NA",25,"855.36",651552,"11","City Large","City",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"216",84673,"OK0093",14,"nathan hale library","library","No","public library","Active","6038 E 23rd St","Tulsa","OK",74114,"NA","Tulsa","36.1297","-95.906189","Congressional District 1","Urban","NA","NA","NA","NA",140118,"Tulsa City-County Library Sys","library system","400 Civic Ctr","Tulsa","OK",74103,"Congressional District 1",2022,221026086,2299036619,2299036619.001,"In-Window","Committed","Funded","FCDL Issued","OneNet (Oklahoma State Regents)",143015254,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","1430","0","1430","1","1430","12","17160","0","0","0","0","0","17160","0.9","15444","1716","686.4","1","4882","NA","NA","NA","NA",25,"617.76",651552,"11","City Large","City",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"217",84673,"OK0093",14,"nathan hale library","library","No","public library","Active","6038 E 23rd St","Tulsa","OK",74114,"NA","Tulsa","36.1297","-95.906189","Congressional District 1","Urban","NA","NA","NA","NA",140118,"Tulsa City-County Library Sys","library system","400 Civic Ctr","Tulsa","OK",74103,"Congressional District 1",2022,221026086,2299036622,2299036622.001,"In-Window","Committed","Funded","FCDL Issued","Cox Oklahoma Telcom, LLC",143005575,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","1980","0","1980","1","1980","12","23760","0","0","0","0","0","23760","0.9","21384","2376","950.4","1","4882","NA","NA","NA","NA",25,"855.36",651552,"11","City Large","City",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"218",84679,"OK0093",13,"maxwell park library","library","No","public library","Active","1313 N Canton Ave","Tulsa","OK",74115,"NA","Tulsa","36.173869","-95.918917","Congressional District 1","Urban","NA","NA","NA","NA",140118,"Tulsa City-County Library Sys","library system","400 Civic Ctr","Tulsa","OK",74103,"Congressional District 1",2022,221026086,2299036619,2299036619.001,"In-Window","Committed","Funded","FCDL Issued","OneNet (Oklahoma State Regents)",143015254,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","1430","0","1430","1","1430","12","17160","0","0","0","0","0","17160","0.9","15444","1716","686.4","1","5300","NA","NA","NA","NA",25,"617.76",651552,"11","City Large","City",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"219",84679,"OK0093",13,"maxwell park library","library","No","public library","Active","1313 N Canton Ave","Tulsa","OK",74115,"NA","Tulsa","36.173869","-95.918917","Congressional District 1","Urban","NA","NA","NA","NA",140118,"Tulsa City-County Library Sys","library system","400 Civic Ctr","Tulsa","OK",74103,"Congressional District 1",2022,221026086,2299036622,2299036622.001,"In-Window","Committed","Funded","FCDL Issued","Cox Oklahoma Telcom, LLC",143005575,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","1980","0","1980","1","1980","12","23760","0","0","0","0","0","23760","0.9","21384","2376","950.4","1","5300","NA","NA","NA","NA",25,"855.36",651552,"11","City Large","City",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"220",84694,"OK0093",23,"suburban acres library","library","No","public library","Active","4606 N Garrison","Tulsa","OK",74126,"NA","Tulsa","36.221179","-95.985787","Congressional District 1","Urban","NA","NA","NA","NA",140118,"Tulsa City-County Library Sys","library system","400 Civic Ctr","Tulsa","OK",74103,"Congressional District 1",2022,221026086,2299036619,2299036619.001,"In-Window","Committed","Funded","FCDL Issued","OneNet (Oklahoma State Regents)",143015254,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","1430","0","1430","1","1430","12","17160","0","0","0","0","0","17160","0.9","15444","1716","686.4","1","5124","NA","NA","NA","NA",25,"617.76",651552,"11","City Large","City",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"221",84694,"OK0093",23,"suburban acres library","library","No","public library","Active","4606 N Garrison","Tulsa","OK",74126,"NA","Tulsa","36.221179","-95.985787","Congressional District 1","Urban","NA","NA","NA","NA",140118,"Tulsa City-County Library Sys","library system","400 Civic Ctr","Tulsa","OK",74103,"Congressional District 1",2022,221026086,2299036622,2299036622.001,"In-Window","Committed","Funded","FCDL Issued","Cox Oklahoma Telcom, LLC",143005575,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","1980","0","1980","1","1980","12","23760","0","0","0","0","0","23760","0.9","21384","2376","950.4","1","5124","NA","NA","NA","NA",25,"855.36",651552,"11","City Large","City",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"222",84714,"OK0093",12,"martin regional library","library","No","public library","Active","2601 S Garnett Rd","Tulsa","OK",74129,"NA","Tulsa","36.124974","-95.85091","Congressional District 1","Urban","NA","NA","NA","NA",140118,"Tulsa City-County Library Sys","library system","400 Civic Ctr","Tulsa","OK",74103,"Congressional District 1",2022,221026086,2299036619,2299036619.001,"In-Window","Committed","Funded","FCDL Issued","OneNet (Oklahoma State Regents)",143015254,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","1430","0","1430","1","1430","12","17160","0","0","0","0","0","17160","0.9","15444","1716","686.4","1","28294","NA","NA","NA","NA",25,"617.76",651552,"11","City Large","City",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"223",84714,"OK0093",12,"martin regional library","library","No","public library","Active","2601 S Garnett Rd","Tulsa","OK",74129,"NA","Tulsa","36.124974","-95.85091","Congressional District 1","Urban","NA","NA","NA","NA",140118,"Tulsa City-County Library Sys","library system","400 Civic Ctr","Tulsa","OK",74103,"Congressional District 1",2022,221026086,2299036622,2299036622.001,"In-Window","Committed","Funded","FCDL Issued","Cox Oklahoma Telcom, LLC",143005575,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","1980","0","1980","1","1980","12","23760","0","0","0","0","0","23760","0.9","21384","2376","950.4","1","28294","NA","NA","NA","NA",25,"855.36",651552,"11","City Large","City",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"224",84745,"OK0093",24,"peggy v helmerich library","library","No","public library","Active","5131 E 91st St","Tulsa","OK",74137,"NA","Tulsa","36.032715","-95.918579","Congressional District 1","Urban","NA","NA","NA","NA",140118,"Tulsa City-County Library Sys","library system","400 Civic Ctr","Tulsa","OK",74103,"Congressional District 1",2022,221026086,2299036619,2299036619.001,"In-Window","Committed","Funded","FCDL Issued","OneNet (Oklahoma State Regents)",143015254,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","1430","0","1430","1","1430","12","17160","0","0","0","0","0","17160","0.9","15444","1716","686.4","1","14200","NA","NA","NA","NA",25,"617.76",651552,"11","City Large","City",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"225",84745,"OK0093",24,"peggy v helmerich library","library","No","public library","Active","5131 E 91st St","Tulsa","OK",74137,"NA","Tulsa","36.032715","-95.918579","Congressional District 1","Urban","NA","NA","NA","NA",140118,"Tulsa City-County Library Sys","library system","400 Civic Ctr","Tulsa","OK",74103,"Congressional District 1",2022,221026086,2299036622,2299036622.001,"In-Window","Committed","Funded","FCDL Issued","Cox Oklahoma Telcom, LLC",143005575,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",2,"Gbps",2,"Gbps","1980","0","1980","1","1980","12","23760","0","0","0","0","0","23760","0.9","21384","2376","950.4","1","14200","NA","NA","NA","NA",25,"855.36",651552,"11","City Large","City",2000,2000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
"226",85927,"TX0580",2,"library at cedar creek lake","library","Yes","public library","Active","410 E Cedar Creek Pkwy","Seven Points","TX",75143,"NA","Henderson","32.3232412","-96.20601740000001","Congressional District 5","Rural","NA","NA","NA","NA",85927,"Library At Cedar Creek Lake","library","410 E Cedar Creek Pkwy","Seven Points","TX",75143,"Congressional District 5",2022,221022180,2299029739,2299029739.001,"In-Window","Committed","Funded","FCDL Issued","CenturyLink United Telephone Co of Texas, Inc. FKA Embarq",143002432,"Category1","Data Transmission and/or Internet Access","Copper","Digital Subscriber Line (DSL)",20,"Mbps",20,"Mbps","79.99","0","79.99","2","159.98","12","1919.76","0","0","0","0","0","1919.76","0.9","1727.784","191.98","1919.76","1","6780","NA","P.O. Box 43711","NA","NA",1,"1727.784",4351,"41","Rural Fringe","Rural",20,20,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",3,3,3,9,3
"227",85927,"TX0580",2,"library at cedar creek lake","library","Yes","public library","Active","410 E Cedar Creek Pkwy","Seven Points","TX",75143,"NA","Henderson","32.3232412","-96.20601740000001","Congressional District 5","Rural","NA","NA","NA","NA",85927,"Library At Cedar Creek Lake","library","410 E Cedar Creek Pkwy","Seven Points","TX",75143,"Congressional District 5",2022,221022180,2299029739,2299029739.003,"In-Window","Committed","Funded","FCDL Issued","CenturyLink United Telephone Co of Texas, Inc. FKA Embarq",143002432,"Category1","Data Transmission and/or Internet Access","Other","Other",20,"Mbps",20,"Mbps","9.99","0","9.99","1","9.99","12","119.88","0","0","0","0","0","119.88","0.9","107.892","11.99","119.88","1","6780","NA","P.O. Box 43711","NA","NA",1,"107.892",4351,"41","Rural Fringe","Rural",20,20,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",3,3,3,9,3
"228",85927,"TX0580",2,"library at cedar creek lake","library","Yes","public library","Active","410 E Cedar Creek Pkwy","Seven Points","TX",75143,"NA","Henderson","32.3232412","-96.20601740000001","Congressional District 5","Rural","NA","NA","NA","NA",85927,"Library At Cedar Creek Lake","library","410 E Cedar Creek Pkwy","Seven Points","TX",75143,"Congressional District 5",2022,221022180,2299029739,2299029739.004,"In-Window","Committed","Funded","FCDL Issued","CenturyLink United Telephone Co of Texas, Inc. FKA Embarq",143002432,"Category1","Data Transmission and/or Internet Access","Other","Other",20,"Mbps",20,"Mbps","15","0","15","1","15","12","180","0","0","0","0","0","180","0.9","162","18","180","1","6780","NA","P.O. Box 43711","NA","NA",1,"162",4351,"41","Rural Fringe","Rural",20,20,"bandwidth target not met","under50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",3,3,3,9,3
"229",86785,"TX0091",3,"mcmillan memorial library","library","No","public library","Active","401 South Commerce Street","Overton","TX",75684,"NA","Rusk","32.271445","-94.978454","Congressional District 1","Rural","NA","NA","NA","NA",17017462,"Rusk County Library System","library system","106 E Main St","Henderson","TX",75652,"Congressional District 1",2022,221002330,2299046674,2299046674.001,"In-Window","Committed","Funded","FCDL Issued","CenturyLink Qwest Communications Company, LLC",143001157,"Category1","Data Transmission and/or Internet Access","Copper","Digital Subscriber Line (DSL)",40,"Mbps",40,"Mbps","109.99","29.99","80","1","80","12","960","0","0","0","0","0","960","0.8","768","192","960","1","11383","NA","NA","NA","NA",1,"768",50891,"42","Rural Distant","Rural",40,40,"bandwidth target not met","over50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",3,3,3,9,3
"230",86785,"TX0091",3,"mcmillan memorial library","library","No","public library","Active","401 South Commerce Street","Overton","TX",75684,"NA","Rusk","32.271445","-94.978454","Congressional District 1","Rural","NA","NA","NA","NA",17017462,"Rusk County Library System","library system","106 E Main St","Henderson","TX",75652,"Congressional District 1",2022,221002330,2299046674,2299046674.003,"In-Window","Committed","Funded","FCDL Issued","CenturyLink Qwest Communications Company, LLC",143001157,"Category1","Data Transmission and/or Internet Access","Other","Other",40,"Mbps",40,"Mbps","9.99","0","9.99","1","9.99","12","119.88","0","0","0","0","0","119.88","0.8","95.904","23.98","119.88","1","11383","NA","NA","NA","NA",1,"95.904",50891,"42","Rural Distant","Rural",40,40,"bandwidth target not met","over50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",3,3,3,9,3
"231",86785,"TX0091",3,"mcmillan memorial library","library","No","public library","Active","401 South Commerce Street","Overton","TX",75684,"NA","Rusk","32.271445","-94.978454","Congressional District 1","Rural","NA","NA","NA","NA",17017462,"Rusk County Library System","library system","106 E Main St","Henderson","TX",75652,"Congressional District 1",2022,221002330,2299046674,2299046674.004,"In-Window","Committed","Funded","FCDL Issued","CenturyLink Qwest Communications Company, LLC",143001157,"Category1","Data Transmission and/or Internet Access","Other","Other",40,"Mbps",40,"Mbps","15","0","15","1","15","12","180","0","0","0","0","0","180","0.8","144","36","180","1","11383","NA","NA","NA","NA",1,"144",50891,"42","Rural Distant","Rural",40,40,"bandwidth target not met","over50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",3,3,3,9,3
